Year,Group,Type,Stdev,SE,Value,Scale,CV,Species,Loc,n,Source
1994,NCa,,126.4302681,,214.6669788,1,,,,,spring_ecofoci
1995,NCa,,97.25293173,,244.1086563,1,,,,,spring_ecofoci
1996,NCa,,84.57600084,,175.3176094,1,,,,,spring_ecofoci
1997,NCa,,NA,,NA,1,,,,,spring_ecofoci
1998,NCa,,48.31749863,,186.9805667,1,,,,,spring_ecofoci
1999,NCa,,43.82394736,,147.5253333,1,,,,,spring_ecofoci
2000,NCa,,115.8791091,,208.22546,1,,,,,spring_ecofoci
2001,NCa,,45.12619903,,268.1372,1,,,,,spring_ecofoci
2002,NCa,,33.74876802,,118.789375,1,,,,,spring_ecofoci
2003,NCa,,86.38130331,,165.63276,1,,,,,spring_ecofoci
2004,NCa,,90.05432169,,268.9394667,1,,,,,spring_ecofoci
2005,NCa,,209.7781309,,368.8981,1,,,,,spring_ecofoci
2006,NCa,,107.7237889,,386.60572,1,,,,,spring_ecofoci
2007,NCa,,59.15272387,,194.125025,1,,,,,spring_ecofoci
2008,NCa,,92.39452773,,264.3991,1,,,,,spring_ecofoci
2009,NCa,,48.73424373,,154.98598,1,,,,,spring_ecofoci
2010,NCa,,29.01472469,,142.56932,1,,,,,spring_ecofoci
2011,NCa,,52.61460792,,155.49385,1,,,,,spring_ecofoci
2012,NCa,,NA,,NA,1,,,,,spring_ecofoci
2013,NCa,,218.1697691,,114.7708484,1,,,,,spring_ecofoci
2014,NCa,,NA,,NA,1,,,,,spring_ecofoci
2015,NCa,,110.6811491,,58.82132393,1,,,,,spring_ecofoci
2016,NCa,,NA,,NA,1,,,,,spring_ecofoci
2017,NCa,,214.1259935,,152.7558508,1,,,,,spring_ecofoci
2018,NCa,,NA,,NA,1,,,,,spring_ecofoci
2019,NCa,,102.2962922,,126.7758517,1,,,,,spring_ecofoci
2020,NCa,,NA,,NA,1,,,,,spring_ecofoci
2021,NCa,,80.53606652,,94.89395968,1,,,,,spring_ecofoci
2022,NCa,,NA,,NA,1,,,,,spring_ecofoci
2023,NCa,,58.9787458,,98.76113415,1,,,,,spring_ecofoci
2024,NCa,,NA,,NA,1,,,,,spring_ecofoci
2025,NCa,,NA,,NA,1,,,,,spring_ecofoci
1994,NCa,,NA,,NA,1,,,,,summer_ecofoci
1995,NCa,,NA,,NA,1,,,,,summer_ecofoci
1996,NCa,,NA,,NA,1,,,,,summer_ecofoci
1997,NCa,,NA,,NA,1,,,,,summer_ecofoci
1998,NCa,,NA,,NA,1,,,,,summer_ecofoci
1999,NCa,,NA,,NA,1,,,,,summer_ecofoci
2000,NCa,,261.5292521,,101.3913191,1,,,,,summer_ecofoci
2001,NCa,,95.21175561,,86.49622857,1,,,,,summer_ecofoci
2002,NCa,,NA,,NA,1,,,,,summer_ecofoci
2003,NCa,,66.45507418,,67.22816136,1,,,,,summer_ecofoci
2004,NCa,,NA,,NA,1,,,,,summer_ecofoci
2005,NCa,,46.38910261,,53.69474444,1,,,,,summer_ecofoci
2006,NCa,,NA,,NA,1,,,,,summer_ecofoci
2007,NCa,,53.34674012,,44.9274069,1,,,,,summer_ecofoci
2008,NCa,,NA,,NA,1,,,,,summer_ecofoci
2009,NCa,,38.27158857,,33.05060714,1,,,,,summer_ecofoci
2010,NCa,,NA,,NA,1,,,,,summer_ecofoci
2011,NCa,,NA,,NA,1,,,,,summer_ecofoci
2012,NCa,,NA,,NA,1,,,,,summer_ecofoci
2013,NCa,,51.93343033,,26.22164898,1,,,,,summer_ecofoci
2014,NCa,,NA,,NA,1,,,,,summer_ecofoci
2015,NCa,,65.85085668,,41.01807975,1,,,,,summer_ecofoci
2016,NCa,,NA,,NA,1,,,,,summer_ecofoci
2017,NCa,,82.99368209,,56.79283924,1,,,,,summer_ecofoci
2018,NCa,,NA,,NA,1,,,,,summer_ecofoci
2019,NCa,,33.31032908,,43.74555588,1,,,,,summer_ecofoci
2020,NCa,,NA,,NA,1,,,,,summer_ecofoci
2021,NCa,,NA,,NA,1,,,,,summer_ecofoci
2022,NCa,,NA,,NA,1,,,,,summer_ecofoci
2023,NCa,,47.96138552,,62.01113824,1,,,,,summer_ecofoci
2024,NCa,,NA,,NA,1,,,,,summer_ecofoci
2025,NCa,,NA,,NA,1,,,,,summer_ecofoci
1994,Cop,,987.3021833,,1501.964334,1,,,,,spring_ecofoci
1995,Cop,,457.7743099,,1209.106063,1,,,,,spring_ecofoci
1996,Cop,,427.0589124,,1151.487585,1,,,,,spring_ecofoci
1997,Cop,,NA,,NA,1,,,,,spring_ecofoci
1998,Cop,,506.8138746,,822.45396,1,,,,,spring_ecofoci
1999,Cop,,334.7419646,,599.7097333,1,,,,,spring_ecofoci
2000,Cop,,619.9487255,,1619.44682,1,,,,,spring_ecofoci
2001,Cop,,491.1949997,,935.0112167,1,,,,,spring_ecofoci
2002,Cop,,121.8622128,,500.49054,1,,,,,spring_ecofoci
2003,Cop,,1232.487752,,1881.6704,1,,,,,spring_ecofoci
2004,Cop,,1240.356518,,1177.589717,1,,,,,spring_ecofoci
2005,Cop,,872.0900747,,1450.65355,1,,,,,spring_ecofoci
2006,Cop,,166.1202562,,924.15596,1,,,,,spring_ecofoci
2007,Cop,,1635.844125,,1080.8817,1,,,,,spring_ecofoci
2008,Cop,,242.8010861,,859.2882333,1,,,,,spring_ecofoci
2009,Cop,,1002.969235,,1155.572133,1,,,,,spring_ecofoci
2010,Cop,,668.9506338,,1906.51332,1,,,,,spring_ecofoci
2011,Cop,,787.8570613,,759.1085167,1,,,,,spring_ecofoci
2012,Cop,,NA,,NA,1,,,,,spring_ecofoci
2013,Cop,,1257.392343,,2329.992383,1,,,,,spring_ecofoci
2014,Cop,,NA,,NA,1,,,,,spring_ecofoci
2015,Cop,,1032.275852,,2385.417045,1,,,,,spring_ecofoci
2016,Cop,,NA,,NA,1,,,,,spring_ecofoci
2017,Cop,,1014.828072,,2165.934212,1,,,,,spring_ecofoci
2018,Cop,,NA,,NA,1,,,,,spring_ecofoci
2019,Cop,,2437.187201,,2965.941558,1,,,,,spring_ecofoci
2020,Cop,,NA,,NA,1,,,,,spring_ecofoci
2021,Cop,,1013.645866,,1646.297753,1,,,,,spring_ecofoci
2022,Cop,,NA,,NA,1,,,,,spring_ecofoci
2023,Cop,,433.3415219,,1103.814203,1,,,,,spring_ecofoci
2024,Cop,,NA,,NA,1,,,,,spring_ecofoci
2025,Cop,,NA,,NA,1,,,,,spring_ecofoci
1994,Cop,,NA,,NA,1,,,,,summer_ecofoci
1995,Cop,,NA,,NA,1,,,,,summer_ecofoci
1996,Cop,,NA,,NA,1,,,,,summer_ecofoci
1997,Cop,,NA,,NA,1,,,,,summer_ecofoci
1998,Cop,,NA,,NA,1,,,,,summer_ecofoci
1999,Cop,,NA,,NA,1,,,,,summer_ecofoci
2000,Cop,,NA,,NA,1,,,,,summer_ecofoci
2001,Cop,,NA,,NA,1,,,,,summer_ecofoci
2002,Cop,,NA,,NA,1,,,,,summer_ecofoci
2003,Cop,,NA,,NA,1,,,,,summer_ecofoci
2004,Cop,,NA,,NA,1,,,,,summer_ecofoci
2005,Cop,,1464.145907,,2169.821396,1,,,,,summer_ecofoci
2006,Cop,,NA,,NA,1,,,,,summer_ecofoci
2007,Cop,,7565.491611,,7395.244012,1,,,,,summer_ecofoci
2008,Cop,,NA,,NA,1,,,,,summer_ecofoci
2009,Cop,,14399.23082,,8158.647177,1,,,,,summer_ecofoci
2010,Cop,,NA,,NA,1,,,,,summer_ecofoci
2011,Cop,,NA,,NA,1,,,,,summer_ecofoci
2012,Cop,,NA,,NA,1,,,,,summer_ecofoci
2013,Cop,,3017.721547,,3033.357865,1,,,,,summer_ecofoci
2014,Cop,,NA,,NA,1,,,,,summer_ecofoci
2015,Cop,,1938.951722,,3468.426577,1,,,,,summer_ecofoci
2016,Cop,,NA,,NA,1,,,,,summer_ecofoci
2017,Cop,,3982.177649,,7668.243668,1,,,,,summer_ecofoci
2018,Cop,,NA,,NA,1,,,,,summer_ecofoci
2019,Cop,,3178.974529,,6626.047746,1,,,,,summer_ecofoci
2020,Cop,,NA,,NA,1,,,,,summer_ecofoci
2021,Cop,,NA,,NA,1,,,,,summer_ecofoci
2022,Cop,,NA,,NA,1,,,,,summer_ecofoci
2023,Cop,,3160.187882,,4025.220456,1,,,,,summer_ecofoci
2024,Cop,,NA,,NA,1,,,,,summer_ecofoci
2025,Cop,,NA,,NA,1,,,,,summer_ecofoci
1994,Eup,,0.342795669,,0.298254545,1,,,,,spring_ecofoci
1995,Eup,,3.467177564,,1.09213125,1,,,,,spring_ecofoci
1996,Eup,,1.168748178,,0.596415625,1,,,,,spring_ecofoci
1997,Eup,,NA,,NA,1,,,,,spring_ecofoci
1998,Eup,,0.097741632,,0.044233333,1,,,,,spring_ecofoci
1999,Eup,,0.110274748,,0.1942,1,,,,,spring_ecofoci
2000,Eup,,0.132551303,,0.08396,1,,,,,spring_ecofoci
2001,Eup,,0.506320819,,0.34222,1,,,,,spring_ecofoci
2002,Eup,,0.407037967,,0.2145,1,,,,,spring_ecofoci
2003,Eup,,0.101673817,,0.1229,1,,,,,spring_ecofoci
2004,Eup,,0.766154401,,0.420266667,1,,,,,spring_ecofoci
2005,Eup,,0.057350501,,0.0453,1,,,,,spring_ecofoci
2006,Eup,,0.112563662,,0.05034,1,,,,,spring_ecofoci
2007,Eup,,0.837938928,,0.7638,1,,,,,spring_ecofoci
2008,Eup,,0.424661571,,0.439683333,1,,,,,spring_ecofoci
2009,Eup,,0.126095135,,0.08726,1,,,,,spring_ecofoci
2010,Eup,,0.117319777,,0.0577,1,,,,,spring_ecofoci
2011,Eup,,0.103543344,,0.0954,1,,,,,spring_ecofoci
2012,Eup,,NA,,NA,1,,,,,spring_ecofoci
2013,Eup,,0.298706774,,0.291784615,1,,,,,spring_ecofoci
2014,Eup,,NA,,NA,1,,,,,spring_ecofoci
2015,Eup,,0.417964094,,0.214736709,1,,,,,spring_ecofoci
2016,Eup,,NA,,NA,1,,,,,spring_ecofoci
2017,Eup,,0.466220497,,0.365158929,1,,,,,spring_ecofoci
2018,Eup,,NA,,NA,1,,,,,spring_ecofoci
2019,Eup,,2.721062737,,2.159124138,1,,,,,spring_ecofoci
2020,Eup,,NA,,NA,1,,,,,spring_ecofoci
2021,Eup,,2.332730493,,1.961223333,1,,,,,spring_ecofoci
2022,Eup,,NA,,NA,1,,,,,spring_ecofoci
2023,Eup,,0.582759979,,0.705857143,1,,,,,spring_ecofoci
2024,Eup,,NA,,NA,1,,,,,spring_ecofoci
2025,Eup,,NA,,NA,1,,,,,spring_ecofoci
1994,Eup,,NA,,NA,1,,,,,summer_ecofoci
1995,Eup,,NA,,NA,1,,,,,summer_ecofoci
1996,Eup,,NA,,NA,1,,,,,summer_ecofoci
1997,Eup,,NA,,NA,1,,,,,summer_ecofoci
1998,Eup,,NA,,NA,1,,,,,summer_ecofoci
1999,Eup,,NA,,NA,1,,,,,summer_ecofoci
2000,Eup,,12.22891806,,2.601049618,1,,,,,summer_ecofoci
2001,Eup,,13.91292728,,4.320366102,1,,,,,summer_ecofoci
2002,Eup,,NA,,NA,1,,,,,summer_ecofoci
2003,Eup,,2.464607118,,0.803785393,1,,,,,summer_ecofoci
2004,Eup,,NA,,NA,1,,,,,summer_ecofoci
2005,Eup,,1.522582883,,0.797903922,1,,,,,summer_ecofoci
2006,Eup,,NA,,NA,1,,,,,summer_ecofoci
2007,Eup,,4.070344955,,1.553107407,1,,,,,summer_ecofoci
2008,Eup,,NA,,NA,1,,,,,summer_ecofoci
2009,Eup,,16.78497975,,5.613875472,1,,,,,summer_ecofoci
2010,Eup,,NA,,NA,1,,,,,summer_ecofoci
2011,Eup,,NA,,NA,1,,,,,summer_ecofoci
2012,Eup,,NA,,NA,1,,,,,summer_ecofoci
2013,Eup,,4.532941193,,4.215712245,1,,,,,summer_ecofoci
2014,Eup,,NA,,NA,1,,,,,summer_ecofoci
2015,Eup,,1.304155342,,1.106603226,1,,,,,summer_ecofoci
2016,Eup,,NA,,NA,1,,,,,summer_ecofoci
2017,Eup,,3.085947184,,1.977763333,1,,,,,summer_ecofoci
2018,Eup,,NA,,NA,1,,,,,summer_ecofoci
2019,Eup,,4.770711705,,4.662007407,1,,,,,summer_ecofoci
2020,Eup,,NA,,NA,1,,,,,summer_ecofoci
2021,Eup,,NA,,NA,1,,,,,summer_ecofoci
2022,Eup,,NA,,NA,1,,,,,summer_ecofoci
2023,Eup,,4.118502475,,3.50456875,1,,,,,summer_ecofoci
2024,Eup,,NA,,NA,1,,,,,summer_ecofoci
2025,Eup,,NA,,NA,1,,,,,summer_ecofoci
