"tstep","year","month","btemp","stemp"
967,2060,7,7.35024177124834,13.9004587489152
968,2060,8,7.92676428003876,14.9129897523162
969,2060,9,8.3099277584867,13.3329330587322
970,2060,10,8.67449369491018,11.0327852404503
971,2060,11,7.70627976787684,8.78831319223233
972,2060,12,6.07564976425723,6.87773864473438
973,2061,1,4.96718359087546,5.69020095993156
974,2061,2,5.03303858316887,5.75304520730177
975,2061,3,5.11069001125242,5.85295474707551
976,2061,4,5.32726247770596,6.16137827407575
977,2061,5,5.9301707870838,8.30833889453981
978,2061,6,6.61396597417919,10.9794880598513
979,2061,7,7.23726022708789,13.9247924115612
980,2061,8,7.78956622722394,14.8170772375376
981,2061,9,8.16209370037519,13.6991258154834
982,2061,10,8.36513366000106,11.2676260991703
983,2061,11,7.73437494304188,9.22064625199186
984,2061,12,6.81419973980361,7.51586011096761
985,2062,1,5.65846278190426,6.14324504746527
986,2062,2,5.47883680219465,5.96260744090813
987,2062,3,5.37188077520718,5.89213969028344
988,2062,4,5.20745798320913,5.71177008588293
989,2062,5,5.79943828191089,7.71089256486421
990,2062,6,6.53485753225949,11.2587246300162
991,2062,7,7.23508120892955,14.659730816417
992,2062,8,7.81369460368976,14.6256882051751
993,2062,9,8.15226630633646,13.1636845544813
994,2062,10,8.54623046026945,11.4407794720721
995,2062,11,7.83833229939804,9.07732517198078
996,2062,12,7.0264926673657,7.74830929380891
997,2063,1,6.30320751910571,6.86857674142645
998,2063,2,5.90624399763934,6.33833465646245
999,2063,3,5.61656599926166,6.04507997015117
1000,2063,4,5.50368101829341,5.88640289994611
1001,2063,5,6.14379826083217,8.187438494982
1002,2063,6,6.76723401837363,10.6112919278907
1003,2063,7,7.40476382741511,13.8292500911109
1004,2063,8,7.89445589269533,13.7531367311083
1005,2063,9,8.35822868395261,13.0989305006735
1006,2063,10,8.69489311623666,11.2112614399656
1007,2063,11,7.83120681257917,8.69864509976663
1008,2063,12,6.64594821409784,7.20429481041036
1009,2064,1,5.95983435572264,6.56791014801804
1010,2064,2,5.69597827670764,6.33302080186842
1011,2064,3,5.50558382347097,6.23780927576152
1012,2064,4,5.7112063484249,6.40597994882034
1013,2064,5,6.29989331495545,8.55884787904972
1014,2064,6,6.95342885139248,10.5542679246563
1015,2064,7,7.53080112440315,14.0177999109748
1016,2064,8,8.05497160657459,14.7897754364707
1017,2064,9,8.56064570014214,13.8617368354149
1018,2064,10,8.84624400287491,11.7465643181735
1019,2064,11,7.94323569831518,9.22468379786402
1020,2064,12,6.28686691919785,7.11911042523304
1021,2065,1,5.08442008755073,5.64430023147913
1022,2065,2,4.85188210408551,5.15283523389181
1023,2065,3,4.57548391721734,4.94180031116096
1024,2065,4,4.62273922320069,4.91939413717071
1025,2065,5,5.21996428374438,6.56629869007299
1026,2065,6,5.96345658063911,10.0512686147011
1027,2065,7,6.65857863553226,13.8620684833707
1028,2065,8,7.20624116065577,14.3089690506098
1029,2065,9,7.61328131653709,12.6104707970523
1030,2065,10,7.73931714362255,9.80856614239712
1031,2065,11,7.01720442803463,8.11522386741599
1032,2065,12,6.26324614497377,6.93547810487621
1033,2066,1,5.36992147747675,5.93346217465171
1034,2066,2,4.98539936668013,5.24679141700548
1035,2066,3,4.39220165279393,4.62243031144091
1036,2066,4,4.48493353498569,4.76710825663743
1037,2066,5,5.1487989890026,7.03025709803689
1038,2066,6,5.96086596052992,10.056940653172
1039,2066,7,6.55517352713063,12.3829916240378
1040,2066,8,7.11823396584438,13.3804920730392
1041,2066,9,7.51804413622036,12.5671924285143
1042,2066,10,7.82252417150067,10.1936771777003
1043,2066,11,7.36393071742429,8.64102736834902
1044,2066,12,6.74405424672481,7.3465753287389
1045,2067,1,5.89263636390953,6.37080988399765
1046,2067,2,5.59485157165065,6.09681684643877
1047,2067,3,5.00900411053003,5.34149856582312
1048,2067,4,5.00924910181674,5.27020642246223
1049,2067,5,5.59358541767817,7.31658046140377
1050,2067,6,6.30795446211189,9.68231385350932
1051,2067,7,6.89033906071384,12.5163347691504
1052,2067,8,7.3775486623195,13.6649578337532
1053,2067,9,7.66121597274217,11.8462951851968
1054,2067,10,7.89687545832994,10.0892881038406
1055,2067,11,7.36582122024444,8.5583595460826
1056,2067,12,6.55642533855384,7.2423061511041
1057,2068,1,5.75803107500305,6.24262159467575
1058,2068,2,4.72125733405048,5.19878654688225
1059,2068,3,4.42174594007887,4.81546535138773
1060,2068,4,4.65637594834351,5.09611431148624
1061,2068,5,5.28643140805021,7.25227866644248
1062,2068,6,5.95656942847853,10.0866544684347
1063,2068,7,6.56002228375494,12.7630493888353
1064,2068,8,7.01806391212173,13.1522701530751
1065,2068,9,7.35131953851145,12.0495549860957
1066,2068,10,7.75291663431764,10.7361385018842
1067,2068,11,7.45276512563552,8.95547451068005
1068,2068,12,6.67163895245226,7.70147395243544
1069,2069,1,5.55630350561254,6.20928230437968
1070,2069,2,5.13338182803904,5.75239079110525
1071,2069,3,5.03715818649245,5.59039584976847
1072,2069,4,5.20497865507245,5.84950083541162
1073,2069,5,5.80297178388838,7.9144255342293
1074,2069,6,6.52434594904265,10.1983607473198
1075,2069,7,7.1777694050281,13.9269302176045
1076,2069,8,7.83729703528936,14.9402075500995
1077,2069,9,8.33382316531218,13.3113903985994
1078,2069,10,8.40993107784402,10.3721447279478
1079,2069,11,7.83180401415345,9.08713887477814
1080,2069,12,7.01924012738722,8.04471015526988
1081,2070,1,5.75437789255453,6.44735165191402
1082,2070,2,5.21554502968944,5.69242390230303
1083,2070,3,4.89198797483064,5.12558690756522
1084,2070,4,4.86119455336956,5.00670239666957
1085,2070,5,5.45164628732007,7.076390758061
1086,2070,6,6.2104465743072,10.4496588058423
1087,2070,7,6.84250253244895,13.8221903335791
1088,2070,8,7.47382111691219,14.8694287674271
1089,2070,9,8.03574123620721,14.0246863214009
1090,2070,10,8.18970394638063,10.9680141335663
1091,2070,11,7.47482514901663,8.58380484828296
1092,2070,12,7.0004807640543,7.6678503464333
1093,2071,1,5.96057568172122,6.41903389252574
1094,2071,2,5.19085877443656,5.53246577686389
1095,2071,3,4.8317934203839,4.92817862050188
1096,2071,4,4.75520925273322,4.84910764852668
1097,2071,5,5.33776943355278,6.37335377225637
1098,2071,6,6.06320175889401,8.44033147217963
1099,2071,7,6.78473097042813,13.0959350554256
1100,2071,8,7.35973631522683,14.1028295904326
1101,2071,9,7.76505113717289,12.816609428417
1102,2071,10,8.12137539243478,10.6789632169366
1103,2071,11,7.78021293793831,8.99520826944313
1104,2071,12,7.1306930519699,7.77581127465349
1105,2072,1,5.88499167436959,6.33901873868632
1106,2072,2,5.66953108867657,6.06597198904977
1107,2072,3,5.4417300338627,5.82111011361746
1108,2072,4,5.45887017182982,5.67141219507909
1109,2072,5,6.00982746218906,7.70630266817897
1110,2072,6,6.76290679741291,10.6852904949339
1111,2072,7,7.47949866651507,14.6688602059934
1112,2072,8,8.12970639547325,15.2675034741891
1113,2072,9,8.54165882077056,13.6831574688172
1114,2072,10,8.94556860523661,11.5336488461233
1115,2072,11,8.30639636985863,9.39475448965149
1116,2072,12,7.2044087514816,7.93541075831419
1117,2073,1,5.60282869720848,6.18212261630196
1118,2073,2,4.95847844015379,5.58094397138987
1119,2073,3,5.11685966274787,5.87089075052227
1120,2073,4,5.20280230620624,5.51245957106084
1121,2073,5,5.76070392261509,7.45531331219352
1122,2073,6,6.44496885787541,9.44382311965677
1123,2073,7,7.06494215265335,13.0791030221121
1124,2073,8,7.563285564768,13.3268636822869
1125,2073,9,7.92052052721227,12.2682426326256
1126,2073,10,8.00863625412673,9.86980687833053
1127,2073,11,7.40252159813933,8.22200793448013
1128,2073,12,6.83273071471922,7.45279475528535
1129,2074,1,5.84715575141908,6.22189666646801
1130,2074,2,4.95591303101386,5.14228181020696
1131,2074,3,4.39811646693458,4.59970944760243
1132,2074,4,4.64101457900416,5.01070477591051
1133,2074,5,5.32664728917709,7.09386734707958
1134,2074,6,6.13202431420707,9.98109649396565
1135,2074,7,6.76648786526437,12.8278935675731
1136,2074,8,7.28084686374719,13.4716921039145
1137,2074,9,7.64251754840687,12.0858894359897
1138,2074,10,7.88820162446438,10.0978885513874
1139,2074,11,7.43843375424736,8.49639523097297
1140,2074,12,6.9292216350979,7.5611385901922
1141,2075,1,5.78224315882066,6.3170690027609
1142,2075,2,5.4609044336417,5.87738957602267
1143,2075,3,5.30053504236794,5.64044209515668
1144,2075,4,5.30194406224578,5.66136545546912
1145,2075,5,5.85299270141963,7.43693489015412
1146,2075,6,6.55912725913706,10.0983089856344
1147,2075,7,7.16193280572603,13.4633491721656
1148,2075,8,7.69680155451534,14.3314405311822
1149,2075,9,8.1573207005863,13.7076311087862
1150,2075,10,8.28574167793558,10.7878996852026
1151,2075,11,7.53519472995756,8.57178020793993
1152,2075,12,6.63140617702061,7.23197450597777
1153,2076,1,5.69776610613072,6.07386252700544
1154,2076,2,5.48831019272897,5.92576415745796
1155,2076,3,5.30820314124055,5.72776738763351
1156,2076,4,5.41427634867785,5.91185359033258
1157,2076,5,6.03762452609051,8.18277505116545
1158,2076,6,6.70869659550503,11.4945228096489
1159,2076,7,7.25853721847448,13.5558008862973
1160,2076,8,7.89931589461513,14.7479411035776
1161,2076,9,8.29908982496588,13.1894558045223
1162,2076,10,8.59167017820416,11.0299271650505
1163,2076,11,7.82891182884366,8.96700693189818
1164,2076,12,6.47556173710343,7.02543818463714
1165,2077,1,4.99873691861873,5.56943585156112
1166,2077,2,4.70188409502776,5.23456421960033
1167,2077,3,4.22320857171188,4.67191242062132
1168,2077,4,4.42101741725006,5.11578352833429
1169,2077,5,5.15972340081989,6.86605334577403
1170,2077,6,5.93672093992471,9.42558427753485
1171,2077,7,6.64071016063051,12.5498860224682
1172,2077,8,7.36298011536657,15.254347888323
1173,2077,9,7.86532651354193,13.0007727382866
1174,2077,10,8.1910724283039,11.1692356645178
1175,2077,11,7.6633919294941,9.07960869275118
1176,2077,12,6.88703236683793,7.81743746279558
1177,2078,1,5.48945522155126,6.09773347239116
1178,2078,2,4.46771497752112,4.89774487138878
1179,2078,3,4.03133119984102,4.3008514239628
1180,2078,4,4.25374792780521,4.75897368563626
1181,2078,5,5.01608709198421,6.92819773399384
1182,2078,6,5.84622242829117,10.3299873654181
1183,2078,7,6.58852071714843,14.255317595321
1184,2078,8,7.15995743970271,14.3580519854996
1185,2078,9,7.58635034013722,12.4268986646583
1186,2078,10,7.93257537835288,10.1880640456755
1187,2078,11,7.69772499936852,8.9845235500197
1188,2078,12,6.99516057105922,7.73489384258442
1189,2079,1,5.75295803349487,6.2940056662572
1190,2079,2,5.52822468914604,5.99997336544052
1191,2079,3,5.28270318788685,5.62698922521682
1192,2079,4,5.16027636249759,5.50038914373259
1193,2079,5,5.77154762788268,7.55953968123172
1194,2079,6,6.45412942379838,9.4337204394394
1195,2079,7,7.02303151805572,12.5125360537699
1196,2079,8,7.54884873903353,13.3096772621188
1197,2079,9,7.95323276448314,12.3976354420888
1198,2079,10,8.25956616430481,10.4585173932233
1199,2079,11,7.51558196826571,8.52298693654801
1200,2079,12,6.56172540315085,7.18204748282572
1201,2080,1,5.60856265438782,6.11974059861782
1202,2080,2,5.52869386476204,6.20959343647776
1203,2080,3,5.41061591091251,6.10040286412811
1204,2080,4,5.3097975588693,5.71408889821592
1205,2080,5,5.87246542281334,7.27388032544768
1206,2080,6,6.58364034395672,10.5018726316554
1207,2080,7,7.16640421397456,12.9598338264381
1208,2080,8,7.72701109447244,14.4306608999576
1209,2080,9,8.14583478948777,12.6774681473159
1210,2080,10,8.46263191963751,10.5352320032443
1211,2080,11,7.85145889094734,9.03212076174823
1212,2080,12,7.28959253717622,8.15640369754841
1213,2081,1,5.71415958171332,6.30134584706034
1214,2081,2,4.66303910748339,5.04540833924422
1215,2081,3,4.31784376188226,4.61670741702126
1216,2081,4,4.56077220193571,4.82779499271585
1217,2081,5,5.2708219468793,7.05591046475051
1218,2081,6,6.1063120835843,10.2457401823532
1219,2081,7,6.85882012299519,13.7848772666203
1220,2081,8,7.4429842727713,14.311812974346
1221,2081,9,7.79000465407936,12.6394686741956
1222,2081,10,8.07061500607318,10.5759834487026
1223,2081,11,7.62220399058573,8.93427243650197
1224,2081,12,7.09989725966335,7.86693196188546
1225,2082,1,6.08788766673581,6.70643833513492
1226,2082,2,5.78794412911778,6.42065132276992
1227,2082,3,5.77883984889459,6.34966458143615
1228,2082,4,5.86940177095395,6.51810103233421
1229,2082,5,6.47787305721728,9.1772886021099
1230,2082,6,7.11848101761992,12.3674374301755
1231,2082,7,7.61442411794055,14.6204362239707
1232,2082,8,8.1283060600956,15.1060376956774
1233,2082,9,8.5281429023373,13.6128986282158
1234,2082,10,8.80421008747891,11.015522807711
1235,2082,11,8.08555687029107,9.20600204631642
1236,2082,12,7.42721638811942,8.21065797077147
1237,2083,1,6.41315577505129,6.99649315340893
1238,2083,2,6.09616943804828,6.76049927150081
1239,2083,3,5.98116200313706,6.61808021132957
1240,2083,4,5.96204614958676,6.45035325352589
1241,2083,5,6.42814024790287,9.25585993243698
1242,2083,6,7.06623465240862,11.9796745857871
1243,2083,7,7.64477076427491,15.4261403954375
1244,2083,8,8.3006797361203,16.4152503733505
1245,2083,9,8.62278226402402,13.681520887174
1246,2083,10,8.69649859579967,10.6965044332716
1247,2083,11,7.81363400408816,8.68745506335479
1248,2083,12,6.93578000595739,7.54638214587275
1249,2084,1,5.85834878761441,6.22985189136871
1250,2084,2,5.2352023600535,5.54900648769906
1251,2084,3,5.06741843492563,5.37070967992375
1252,2084,4,5.20201336305979,5.57552930746844
1253,2084,5,5.83392267846626,7.89584572630549
1254,2084,6,6.57432133005038,10.8387022642994
1255,2084,7,7.21233557451392,14.3913022781779
1256,2084,8,7.80632363118992,15.2436617398076
1257,2084,9,8.27660464136902,14.2184008077899
1258,2084,10,8.62414318090064,11.2327599830168
1259,2084,11,7.9310993112221,9.19755789180181
1260,2084,12,7.23585725108923,8.21569239626786
1261,2085,1,6.29083695997487,6.9730977969214
1262,2085,2,5.59082322175058,6.21478596467112
1263,2085,3,5.15500305468534,5.82825709937725
1264,2085,4,5.26983390278519,5.63839749028637
1265,2085,5,5.81208602531052,7.28951226593211
1266,2085,6,6.52696908128751,10.2853657001052
1267,2085,7,7.16077825169909,13.3930394268085
1268,2085,8,7.86631965183984,15.2103648356884
1269,2085,9,8.41088988856898,13.0956222685186
1270,2085,10,9.04617923349567,11.4612393280258
1271,2085,11,8.48012374534804,9.80449061977564
1272,2085,12,7.28412613597263,8.23908115428154
1273,2086,1,6.22194120456485,7.02193804990738
1274,2086,2,5.59150060173593,6.45222745331147
1275,2086,3,5.26685479697212,6.02896910229949
1276,2086,4,5.48349681855086,6.24905488306523
1277,2086,5,6.14919454344041,8.61837880921987
1278,2086,6,6.85093805998285,11.2920212127777
1279,2086,7,7.41257100447697,13.1759964708055
1280,2086,8,7.91578421496169,14.1100007366237
1281,2086,9,8.35318595577763,12.6397052511026
1282,2086,10,8.68104866220692,10.6000180052525
1283,2086,11,8.13743083318834,9.11407163354339
1284,2086,12,7.6082839771443,8.28682779025445
1285,2087,1,6.29338845428311,6.71154674889548
1286,2087,2,5.50449715080962,5.91966460974903
1287,2087,3,4.78889587975949,5.17970765748442
1288,2087,4,4.94550830411807,5.51791970638151
1289,2087,5,5.69764835165037,7.56461417570448
1290,2087,6,6.46903649443689,10.5090119354356
1291,2087,7,7.1919713126942,14.1588692094086
1292,2087,8,7.87362517520103,14.8787214978912
1293,2087,9,8.39571446878879,13.5798354184186
1294,2087,10,8.75248891110163,11.5205019860671
1295,2087,11,8.21295999317187,9.43749807839593
1296,2087,12,7.32196362434119,8.21886384709897
1297,2088,1,5.93782054257837,6.64474444377449
1298,2088,2,5.65889059315797,6.36001335693016
1299,2088,3,5.54131210179388,6.13852194371022
1300,2088,4,5.46397990842722,5.9489538055177
1301,2088,5,6.03618053446718,8.32360848992011
1302,2088,6,6.7521197181681,10.9638994456937
1303,2088,7,7.5081081988299,15.4532344904452
1304,2088,8,8.22144397859499,16.7314916845371
1305,2088,9,8.73018349598647,14.6978425424872
1306,2088,10,9.19430055121122,11.9431761862077
1307,2088,11,8.5564386640632,9.872067177133
1308,2088,12,7.58400833119946,8.42380345542208
1309,2089,1,6.4446282558726,7.22558995873135
1310,2089,2,6.24080003230577,6.97258629276945
1311,2089,3,6.12678826498448,6.89266196480606
1312,2089,4,6.18869865864635,6.89079003385691
1313,2089,5,6.74673799056724,9.72871217377865
1314,2089,6,7.44323630888385,13.3236791902898
1315,2089,7,8.06413998276475,15.9093094310433
1316,2089,8,8.69470235037311,16.6394034361708
1317,2089,9,9.04525918449204,14.7213169021958
1318,2089,10,9.48100816912725,12.2749843466188
1319,2089,11,8.65314961263446,10.2962391611266
1320,2089,12,7.7480590309893,8.75310076913004
1321,2090,1,6.49681662721736,7.30017727743912
1322,2090,2,6.31320370211356,7.18732508373004
1323,2090,3,6.12372998888264,6.91510408490786
1324,2090,4,6.09109042011987,6.71632782442989
1325,2090,5,6.71436707125995,9.60322435707886
1326,2090,6,7.34799726394546,12.2316534915459
1327,2090,7,7.92753677580608,15.26208840906
1328,2090,8,8.42078974657747,14.8033968606503
1329,2090,9,8.92499776684621,14.3576894404666
1330,2090,10,9.03439050593447,11.3375800902307
1331,2090,11,8.4672688833665,9.69482253645256
1332,2090,12,7.73121939688366,8.61048776241184
1333,2091,1,6.2653331336176,7.01435872782329
1334,2091,2,5.54791188243707,6.16861144732707
1335,2091,3,5.33984432371417,5.83862055138512
1336,2091,4,5.05701079278433,5.32514526076251
1337,2091,5,5.67756164260157,7.08848888629083
1338,2091,6,6.47597127896685,10.4410925107381
1339,2091,7,7.16343322438634,14.0474966677723
1340,2091,8,7.70523483444508,14.9069790621514
1341,2091,9,8.08001692518546,12.9499620083371
1342,2091,10,8.34799754102995,10.4121635380372
1343,2091,11,7.86184070361333,8.93545128502717
1344,2091,12,7.52030743841931,8.26856426113089
1345,2092,1,6.47092285395695,7.06190278066101
1346,2092,2,6.217025770201,6.84151476666377
1347,2092,3,6.01835383139643,6.74456613013531
1348,2092,4,6.02000584001607,6.5164567367638
1349,2092,5,6.51480982498232,8.71738064521744
1350,2092,6,7.09499387599262,10.5809196519468
1351,2092,7,7.7140120935655,13.9299334561211
1352,2092,8,8.2049222786475,14.8267028197932
1353,2092,9,8.65352126738541,13.5034788368666
1354,2092,10,8.80422269165008,10.9249930415894
1355,2092,11,8.31641717242223,9.50372058980581
1356,2092,12,7.58593311883763,8.3419282459859
1357,2093,1,6.19325369363782,6.76177519392198
1358,2093,2,5.87587175848856,6.38054647665745
1359,2093,3,5.65317846501447,6.18962857001089
1360,2093,4,5.74262922171874,6.13882024758152
1361,2093,5,6.25488739764794,8.04439420837407
1362,2093,6,6.88235663874528,10.98664842972
1363,2093,7,7.44910850757066,13.8758270190617
1364,2093,8,8.03149344124041,15.1338578789207
1365,2093,9,8.43030179059781,13.3614710888524
1366,2093,10,8.54030137773717,10.7887278842314
1367,2093,11,8.14796892318769,9.48064543881011
1368,2093,12,7.81657686916024,8.92281070457744
1369,2094,1,6.47598818884244,7.06458984251632
1370,2094,2,5.59098103332069,5.98103303153857
1371,2094,3,5.22010247622629,5.52500892833696
1372,2094,4,5.280750686465,5.58195052765998
1373,2094,5,5.89549433902004,7.94553303738755
1374,2094,6,6.58733097150035,11.6371483837
1375,2094,7,7.14435645236214,13.6092017456673
1376,2094,8,7.60912012560473,13.9485541381666
1377,2094,9,8.02506287288872,13.4175584037429
1378,2094,10,8.42041730734211,11.0133863354997
1379,2094,11,7.93182957595284,9.06666260624799
1380,2094,12,7.46030306886487,8.40161859353831
1381,2095,1,6.4691342499012,7.25192431215665
1382,2095,2,5.80445544702378,6.52858378808393
1383,2095,3,5.67295352803463,6.35845648088878
1384,2095,4,5.75977013007761,6.36968401553525
1385,2095,5,6.31198832700844,8.95368252553421
1386,2095,6,7.08910162288211,12.9217733865094
1387,2095,7,7.69668763886366,14.4532053907522
1388,2095,8,8.21862341608482,14.8742898646611
1389,2095,9,8.50360562413104,12.9872717088992
1390,2095,10,8.62193763792197,10.5703080269207
1391,2095,11,7.81210739753523,8.96008330447512
1392,2095,12,6.87177412008308,7.78044096364971
1393,2096,1,6.10533198312918,6.84517479982108
1394,2096,2,5.14334815259918,5.72586069370159
1395,2096,3,4.87792531658764,5.41873117470167
1396,2096,4,4.94532182439187,5.3754992406585
1397,2096,5,5.56512082192159,7.60540283580054
1398,2096,6,6.37208829724076,10.3204075116262
1399,2096,7,6.94756033168929,12.8706447782979
1400,2096,8,7.46182153797322,13.6308242990431
1401,2096,9,7.91916256872595,13.1055246311586
1402,2096,10,8.0457796979951,10.284504176992
1403,2096,11,7.30292485523985,8.29182703247719
1404,2096,12,6.60668627172833,7.39341169257031
1405,2097,1,5.64968926233635,6.22299786879641
1406,2097,2,4.80759711877287,5.36596265848486
1407,2097,3,4.6072188230362,5.13285411400776
1408,2097,4,4.65890353308044,5.11386799636533
1409,2097,5,5.36453026691181,7.67464160445826
1410,2097,6,6.27827958124751,11.4229948064654
1411,2097,7,6.91972689113362,14.0541038386014
1412,2097,8,7.47905080373174,14.1781241232559
1413,2097,9,7.88259294522737,12.657379781878
1414,2097,10,8.21130888877888,10.3924214338246
1415,2097,11,7.82170078910243,9.06552068475453
1416,2097,12,7.54508750846576,8.41035477334819
1417,2098,1,6.36890870302631,6.99325692648427
1418,2098,2,5.93416342326685,6.74742740923469
1419,2098,3,5.90587159635106,6.81814696380654
1420,2098,4,6.00168443104674,6.70474682268684
1421,2098,5,6.5371079672692,8.89947512537478
1422,2098,6,7.25672692223835,11.7538047295594
1423,2098,7,7.87976116039335,14.3918368866118
1424,2098,8,8.41042806898959,14.6537506139425
1425,2098,9,8.67947647656251,12.8166670147859
1426,2098,10,8.74457133047722,10.5742692231636
1427,2098,11,7.8087360391761,8.72947175192716
1428,2098,12,6.83541338365347,7.42407882936263
1429,2099,1,5.46679430443776,5.89439677190317
1430,2099,2,4.67759879643385,4.82875386226815
1431,2099,3,3.93562615088101,4.06745014265327
1432,2099,4,3.98864600370331,4.40967858540461
1433,2099,5,4.7444568065153,6.04897481310055
1434,2099,6,5.6141943396049,8.78224711661095
1435,2099,7,6.37658908395582,12.7593904387785
1436,2099,8,7.01115883106176,14.5393018200291
1437,2099,9,7.55797521675816,13.2474025994926
1438,2099,10,8.07456479475369,11.0607746737536
1439,2099,11,7.79438518981557,9.4899992455153
1440,2099,12,6.9187706890813,7.77304944298691
