,dnll_transient_killer_whales,dnll_resident_killer_whales,dnll_offshore_killer_whales,dnll_other_toothed_whales,dnll_humpback_whale,dnll_other_baleen_whales,dnll_dolphins_porpoises,dnll_northern_elephant_seal,dnll_northern_fur_seal_adult,dnll_northern_fur_seal_juvenile,dnll_steller_sea_lion,dnll_harbor_seal,dnll_sea_otter,dnll_piscivorous_surface_birds,dnll_planktivorous_surface_birds,dnll_piscivorous_diving_birds,dnll_planktivorous_diving_birds,dnll_salmon_returning,dnll_salmon_outgoing,dnll_pacific_hake,dnll_pacific_herring_adult,dnll_pacific_herring_juvenile,dnll_pacific_sandlance,dnll_pacific_capelin,dnll_shelf_forage_fish,dnll_slope_forage_fish,dnll_pacific_dogfish,dnll_salmon_shark,dnll_pacific_sleeper_shark,dnll_big_skate,dnll_longnose_skate,dnll_other_skates,dnll_pacific_halibut_adult,dnll_pacific_halibut_juvenile,dnll_arrowtooth_flounder_adult,dnll_arrowtooth_flounder_juvenile,dnll_rex_sole_adult,dnll_rex_sole_juvenile,dnll_flathead_sole_adult,dnll_flathead_sole_juvenile,dnll_shallow_water_flatfish,dnll_deep_water_flatfish,dnll_pacific_ocean_perch_adult,dnll_pacific_ocean_perch_juvenile,dnll_slope_rockfish,dnll_demersal_shelf_rockfish,dnll_pelagic_shelf_rockfish,dnll_thornyheads,dnll_sablefish_adult,dnll_sablefish_juvenile,dnll_pacific_cod_adult,dnll_pacific_cod_juvenile,dnll_walleye_pollock_adult,dnll_walleye_pollock_juvenile,dnll_large_sculpins,dnll_lingcod,dnll_atka_mackerel,dnll_shelf_demersal_fish,dnll_slope_demersal_fish,dnll_miscellaneous_deep_sea_fish,dnll_squid,dnll_octopus,dnll_tanner_crab,dnll_king_crab,dnll_pandalid_shrimp,dnll_nonpandalid_shrimp,dnll_motile_epifauna,dnll_benthic_zooplankton,dnll_sessile_epifauna,dnll_infauna,dnll_gelatinous_carnivores,dnll_other_gelatinous_zooplankton,dnll_mysids,dnll_pelagic_amphipods,dnll_euphausiids,dnll_large_copepods,dnll_small_copepods,dnll_large_microzooplankton,dnll_small_microzooplankton,dnll_large_phytoplankton,dnll_small_phytoplankton,dnll_macroalgae,dnll_benthic_microbes,dnll_discards,dnll_offal,dnll_detritus
transient_killer_whales,0.042728226,-0.000779691,-0.000269861,0.000461275,-0.018908782,-6.56E-05,-0.00146827,0.005863921,-0.000378871,-0.000183063,-0.216651058,-0.011847813,1.87E-06,9.58E-05,1.50E-08,0.000453261,1.39E-09,8.126108001,0.000524671,-0.000591471,0.008472683,-0.007616028,-0.016633912,-0.002101476,-0.040085348,0.007478246,-0.00084602,-0.009030221,-0.04865852,-0.001308325,0.000188019,-0.008654059,0.114488654,0.00126128,0.150127996,0.215288578,-0.002841902,-0.000675565,0.0018232,-0.002641423,-0.006039757,0.01045671,0.005707888,-0.000133505,-0.025412626,0.001060028,0.000848356,-0.000685861,0.053318687,4.04E-06,-0.08304301,0.014428626,0.118321487,0.038193376,0.000153056,-0.02417126,-0.00137918,-0.009024165,-0.024633659,-0.000741291,-0.046390556,-0.011679604,-0.011403647,0.000315808,-0.045507654,-0.035237151,-0.02285179,-0.019432991,-0.000200371,-0.019194148,0.016918856,-0.013598334,-0.007120576,0.004503977,-0.190764321,0.090474312,-0.005079362,0.415040951,0.000992315,0.029722907,0.000974343,-0.000160597,0.002874353,6.35E-05,-0.005607727,0.003020988
resident_killer_whales,-0.001087317,-1.024139196,0.000135346,-0.002056393,-0.000137061,-0.000509278,0.000697272,0.024021104,-0.000168216,-0.000121168,-0.098008332,-0.016247147,3.28E-07,-0.000199541,-1.81E-07,-6.46E-05,-2.77E-09,-66.61225195,-0.00029744,-0.000236661,-0.004436016,0.042182296,-0.005315847,-0.620333697,-0.013671428,0.000979762,0.001259384,0.548949934,0.03295999,0.027800707,0.008151499,0.024591409,0.194896202,0.019003162,0.210179302,0.56560578,0.002456532,0.001144717,-0.000460595,0.009301265,0.008857773,-0.025907682,0.059568998,-1.61E-05,-0.055567905,0.03094391,-0.01063015,7.02E-06,0.094673334,0.000687999,0.558992317,0.012381373,0.309415447,-0.020269512,-0.005037975,-0.00618476,-0.030187838,-0.019625394,0.052510221,0.031635178,2.04067503,0.063174842,0.096950541,-0.000345532,0.145655333,0.171965557,0.107996333,0.04571786,0.002087644,0.100673136,-0.061500711,0.013435914,0.001340212,-0.030625088,2.013859121,-3.406491135,-0.097856728,-11.38455731,-0.012482046,-0.140961444,-0.025126924,0.00016874,0.000877551,-0.000567527,0.080392371,-0.0034117
offshore_killer_whales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
other_toothed_whales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
humpback_whale,0.002189821,1.29E-05,-3.47E-07,-9.70E-05,0.020403957,-9.17E-05,-2.61E-06,3.10E-05,-1.23E-05,-9.53E-06,0.000338131,0.000203257,3.65E-08,-6.64E-05,9.19E-09,-0.000606053,-1.30E-09,-0.304200007,-1.86E-05,5.15E-05,0.008800144,0.007591137,-0.001322893,0.068889396,0.005592326,0.000413184,9.31E-05,0.000844573,-0.000103292,0.00028708,-0.000112567,-0.001229038,0.015099425,0.000452485,0.003138216,0.007282507,-0.000432642,-9.83E-05,-0.000510575,0.000203044,-0.001254714,-4.31E-05,0.009734355,0.000142374,-0.000579067,0.000576168,-0.001574905,-3.87E-05,0.008711733,4.87E-05,0.010757639,-0.005770199,0.164618402,-0.014493367,-1.62E-05,0.000677835,-0.006163923,-0.003909071,-0.008729311,-0.003915265,-0.026515722,-0.000493359,-0.0025349,-2.90E-05,0.002806182,-0.003895263,-0.001251401,-0.000692191,-7.73E-05,-0.001612597,-0.012054276,0.000490809,0.001797385,-0.008138471,-0.053868878,0.062350032,-0.004824701,-0.017741821,-0.00155684,-0.018391282,-0.001542598,4.29E-06,-0.000215399,-1.83E-05,0.000513752,0.000887977
other_baleen_whales,6.21E-06,-1.55E-05,-1.33E-07,1.25E-05,-9.03E-06,0.003733459,9.15E-07,8.09E-05,-1.90E-07,-2.48E-07,0.00021257,4.52E-05,5.00E-10,-9.74E-07,-3.09E-10,-1.02E-05,-1.25E-10,0.300306708,-1.16E-05,6.26E-06,0.000946539,0.00136778,-2.96E-05,-0.007160736,-6.29E-05,-8.85E-05,-3.15E-05,-0.000147529,-7.52E-06,4.09E-06,-3.39E-06,-0.000203135,0.002010249,5.32E-05,0.002181814,0.003210867,0.000222843,-1.45E-05,-0.000266567,0.000234712,-0.000256421,-0.000844837,0.001432439,-3.58E-05,-0.000821502,8.36E-05,-0.000554814,-1.30E-05,0.000948754,6.86E-06,-0.000963332,-0.000639565,0.016615114,-0.002642033,2.72E-08,-0.000147649,-0.001054568,-0.000736606,-4.16E-05,0.000249016,-0.002733982,0.000311996,-0.000166678,6.57E-08,-0.002299105,-0.001623958,-0.000434268,-0.000584743,-2.59E-06,-0.00018246,-0.002173801,0.000816719,0.000322838,-0.001537732,-0.009657279,0.022062336,-0.001022303,0.00353853,-0.000210624,-0.003547784,-0.000346707,2.36E-06,-0.000738219,-3.55E-07,5.82E-06,-0.00024501
dolphins_porpoises,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
northern_elephant_seal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
northern_fur_seal_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
northern_fur_seal_juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
steller_sea_lion,-0.041692892,-0.003487632,3.57E-06,0.001670105,0.000455127,0.000178218,-0.000258005,0.012568051,8.52E-05,5.86E-05,-1.101914611,0.006455726,-4.13E-07,0.000189868,5.67E-08,0.000731883,3.04E-09,85.62161436,0.002327373,-0.002513011,-0.016121696,-0.019883445,-0.069212638,0.172934823,-0.139853342,0.035461653,-0.000433963,-0.046322589,-0.000458534,0.001048788,-0.000836851,-0.015515079,0.471144004,0.00223595,0.480836798,0.860466123,-0.014082015,-0.002772264,0.00364584,-0.011313145,-0.025915796,0.029953148,0.038658262,-8.68E-05,-0.114583101,0.003055319,0.000553539,-0.002476909,0.244253433,-7.66E-05,-0.222029949,0.039539676,1.015502854,-0.085618905,0.001504371,-0.053307696,-0.012167626,-0.043330291,-0.095159621,-0.004153824,-0.357538503,-0.023717434,-0.043504117,0.000703224,-0.185453849,-0.159247881,-0.105092568,-0.090489358,-0.000956943,-0.082020524,0.044198081,-0.065718591,-0.031421157,0.005579456,-1.037255913,0.707441909,-0.038445928,2.29738978,0.002781133,0.093038288,0.00250622,-0.000331175,0.00980572,0.000275858,-0.021993238,0.00584226
harbor_seal,0.061375486,0.004104546,0.039035326,0.003290679,-0.001700411,-0.001338794,4.17E-05,-0.105195287,-0.000985265,-0.000787087,-0.129818511,0.701997196,7.55E-07,-0.001903839,1.07E-07,-0.004925481,-1.22E-08,-31.7805739,-0.00030992,-0.005013174,-1.989778547,0.004201076,0.260769688,0.133409516,0.907993726,-0.001345043,0.095645653,-0.055798334,6.829397588,0.052205394,0.008517965,0.450570281,-2.38764569,-0.068493712,-2.389714559,-3.177391284,0.022772972,0.005713057,-0.010051729,-0.010942081,0.047374827,-0.046388362,0.07489761,0.004403765,-0.05768447,-0.046448017,0.001579071,0.005235494,-1.026714055,-0.002280834,-0.550105356,-0.283351027,-2.415630705,-0.923186771,0.001058002,1.124429365,-0.056535845,0.108964947,0.077113807,-0.02908486,0.073662978,0.003847847,-0.06487146,0.001946593,0.25490481,0.123350243,0.244182013,0.105991698,-0.003131217,-0.061893291,-0.164730332,0.160031742,0.098338428,-0.016229439,3.012827148,-0.68932404,0.014684432,-1.737063729,-0.007585053,-0.187809348,-0.000831038,-0.001323074,0.028011902,-0.000474895,-0.035004286,-0.279119176
sea_otter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
piscivorous_surface_birds,-2.11E-06,2.64E-05,-2.05E-06,-9.39E-05,8.04E-05,5.17E-05,-5.06E-05,-0.000281603,9.19E-06,7.08E-06,-0.000922838,8.74E-05,-6.18E-08,-0.025869329,2.29E-08,0.000456386,8.32E-10,-0.265273704,6.37E-07,-2.39E-05,0.000495969,-0.002669386,0.002570445,-0.068696128,0.000739312,-0.000100933,-0.000246637,0.000205433,-0.00017526,-3.07E-05,9.00E-05,0.000637777,-0.002668968,-0.000114597,-0.008843628,-0.013603343,-0.001218425,-0.000107848,0.001163124,-0.001026369,0.001704559,0.006451801,-0.006154264,-0.000255139,0.002743537,7.92E-06,-0.000119033,-6.57E-06,-0.004845595,-2.65E-05,0.004354077,0.003768437,-0.102748533,0.004872635,-0.000104929,-3.54E-05,0.002239219,0.002753654,-0.002965114,-0.002203502,0.019246106,0.013446194,-0.001910847,0.00015578,-0.000981156,-0.000108503,0.008335306,9.20E-05,2.40E-05,0.002978015,0.004877596,0.002150626,0.000240645,0.000637619,0.029204999,-0.010460221,0.001637687,0.003770896,-3.06E-05,0.007340029,-0.000169809,-7.66E-05,0.001244982,0.000122202,-2.34E-05,-0.001453125
planktivorous_surface_birds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
piscivorous_diving_birds,4.59E-07,-4.33E-05,-1.12E-06,4.09E-05,0.000139842,5.67E-05,-2.97E-05,-5.67E-05,1.63E-05,1.13E-05,-0.000693385,-0.00010072,-6.11E-08,0.002989722,1.81E-09,-0.024248594,1.22E-09,0.846375442,-1.46E-05,-5.24E-05,-0.004163295,-0.003019617,0.001009564,-0.133234158,-0.002594504,-0.000229572,-0.000291268,-0.001234831,-2.66E-05,-0.000333293,0.000213223,0.001204362,-0.011688739,-0.000432716,-0.004543302,-0.009318757,-0.000525347,-6.73E-05,0.001160495,-0.000925781,0.001161655,0.001904153,-0.007046913,-0.000321162,0.000296054,-7.93E-05,-0.000275378,2.07E-05,-0.007520937,-3.71E-05,-0.006895369,0.005652991,-0.136795364,0.002154759,-4.95E-05,-0.000920033,0.00252953,0.001456508,0.00432783,0.001845881,0.019633059,0.003748741,0.000954278,5.11E-05,-0.001016466,0.002992551,0.002981803,0.000660918,5.48E-05,0.001547866,0.005003807,0.00192379,9.10E-07,0.000720699,0.029200439,0.002545717,0.001856417,0.02215615,-3.64E-05,0.00770777,-0.000413248,-2.11E-05,0.00091885,1.07E-05,-0.000514106,-0.000662781
planktivorous_diving_birds,-4.98E-07,-7.11E-06,-5.91E-08,1.92E-05,2.02E-05,1.47E-05,8.73E-06,-6.14E-06,1.28E-06,1.14E-06,-5.29E-05,-2.55E-05,-4.50E-09,0.001189494,-1.26E-09,8.49E-05,-7.09E-06,0.201098497,2.07E-05,-8.57E-06,-0.001140529,-0.001043963,-1.70E-05,-0.008581421,-0.001389991,-8.40E-05,-1.59E-05,-0.000169378,-4.12E-06,-5.23E-05,1.16E-06,0.000185519,-0.001868032,-5.54E-05,-0.000300324,-0.000684306,-0.000258806,-4.85E-05,0.000161784,-0.000168439,0.000261816,0.00034959,-0.002079747,-5.58E-06,-0.000212436,-0.000198382,0.000476075,6.41E-07,-0.001262142,-7.57E-06,-0.000292503,0.000950358,-0.022793515,0.003114729,-4.14E-06,-0.000207408,0.001330951,0.000786902,0.002085614,0.000855384,0.007164304,0.000550346,0.000226667,1.00E-05,-0.000100722,0.000931098,0.000479957,0.000148706,9.35E-06,0.000238684,0.00164579,-0.00095257,-3.32E-05,-0.003912624,0.00440788,-0.006542702,-0.005810304,0.019392227,-0.001173283,0.006257504,-0.001569604,-3.46E-06,0.000192825,1.73E-06,-4.85E-05,-4.91E-05
salmon_returning,-0.016925426,0.430098039,0.002519876,0.016578946,-0.001410319,-0.00521529,0.007260159,0.072571754,-0.002170683,-0.001051624,-0.923772941,-0.101268036,-1.81E-07,-0.001856037,-1.97E-06,0.000113094,-2.24E-08,-614.839135,-0.003057876,-0.000542287,0.542367307,0.409370544,-0.055086569,-6.583294991,-0.242855463,0.010338457,-0.019732963,5.223142058,0.477620569,0.004200011,0.012233648,-0.116433607,0.142009598,0.01099063,1.704329513,1.96600491,-0.025114814,0.001602219,0.058862944,-0.05115707,-0.038187097,-0.000169605,0.639084162,-0.003825867,-0.38887988,-0.054202559,-0.177984464,0.0050198,-0.567405415,0.001306585,-0.460461365,0.200883082,1.318437104,-0.32068531,-0.002348141,-0.071390079,-0.285604484,-0.333265724,0.243317396,0.360400791,17.8957093,0.033909066,-0.015989821,0.000434236,-0.070380556,0.221142335,0.105896869,0.001943667,-0.002511029,-0.034417173,-0.734914787,-0.060217838,-0.041489957,-0.237327876,16.54134515,-27.772822,-0.853208468,-91.71114857,-0.141438771,-1.088198371,-0.258893043,-0.000567126,0.120952816,1.56E-06,-0.125384388,0.09260827
salmon_outgoing,-1.10E-06,-1.13E-06,-3.13E-08,-1.28E-06,-1.36E-06,-3.68E-06,-4.66E-06,-3.83E-06,5.60E-08,2.07E-07,-0.00044282,3.48E-06,-2.02E-09,-4.39E-06,4.24E-10,-3.00E-05,-1.07E-10,0.025964192,0.00017944,-6.94E-07,0.000141197,0.000198248,0.000583898,-0.005248098,0.000480664,3.78E-05,-6.93E-07,-5.03E-05,-6.11E-06,-3.62E-07,7.21E-07,-1.75E-06,-0.011110864,-3.11E-05,-3.14E-05,-0.000353054,-0.000127709,-7.55E-05,2.68E-05,-0.000101545,9.93E-05,-2.75E-05,0.000298616,-1.56E-05,0.00033067,-3.51E-06,-0.000177663,-2.97E-06,-0.001535189,5.61E-06,-0.000613418,0.000294422,-0.005563782,-0.000711498,-2.36E-06,-1.54E-06,-0.000454934,-0.00031284,-0.001006351,-6.79E-05,-0.001347054,-2.81E-05,0.000218642,8.79E-07,-1.33E-05,-0.000111766,0.000754799,4.68E-07,7.10E-07,-2.34E-05,-0.00058681,0.001757462,0.000596839,0.007875361,0.002786596,0.036581031,-0.0006756,-0.000530099,0.000296564,-0.001194475,-0.0003534,-1.02E-06,1.46E-06,5.70E-07,-1.49E-05,8.47E-06
pacific_hake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pacific_herring_adult,-0.035850992,0.075044357,0.014890156,0.093005951,0.006160752,-0.054045339,-0.003027619,-0.394494693,-0.055041112,-0.033407206,0.161331908,-8.234833717,3.28E-05,-0.084727732,-2.81E-07,0.013630202,-5.70E-08,90.5666982,0.000816725,0.017658965,-145.4129834,7.181332725,0.906319707,-21.28057602,1.531021662,0.030060675,9.253606709,0.483296065,-3.710120582,1.191968338,0.548125242,8.441865502,9.378435028,0.227306731,-6.605495505,-8.131953908,0.014357452,0.027124958,0.263622846,-0.08721622,1.79153388,-0.050795651,1.097512957,0.021304141,-0.53014381,-0.070639541,-0.313640965,0.054378341,-1.333036381,0.001602595,20.78148085,1.407474211,35.88179557,-1.792148633,0.044138061,-0.102528023,-0.571610863,0.918124411,0.03396551,-0.160797266,-0.120578967,0.301917217,1.585601384,-0.002243866,3.231202986,0.86824269,0.535151073,0.685152883,0.018181562,1.141923868,-1.568362985,-0.403689323,-0.160341041,-0.025525246,73.17811672,-6.76990558,-0.436409625,-0.182255089,0.074082571,-1.517910256,0.122607443,0.00130258,0.21685946,-0.00029271,2.682523495,2.011692885
pacific_herring_juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
